hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi
ID,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
5889,48,174.5878874,145.7621605,131.7451903,175.9526105,175.9526105,199.3456413,352.1114466,395.5677719,430.219848,609.7486968,609.7486968,725.4950799,627.3606097,708.2588114,1032.773213,1690.336291,1398.00771,1283.131385,1616.160681,1200.023921,2538.933122,2512.213268,2764.633224,2810.218495,2881.56257,2874.817457,2918.859147,3505.691944,3645.12766,4837.361113,4895.510747,3806.535447,5397.323407,6638.53891,5856.782575,5621.633653,6853.835123,5778.591195,7022.898535,7047.483668,7198.074697,7502.959856,7418.485194,6114.729237,7560.848099,6889.987406,6424.716949,6698.10084,6643.311555,6070.000812,5888.260511,6097.034319,6545.732523,7283.841614,6234.667017,6056.152893,6193.681331,6184.047691,6559.950939,6436.487821,5525.161704,6216.622758,6341.86037,5310.062794,5375.608178,6249.047745,5451.483955
6194,217,483.2952634,249.7976807,418.2892096,840.1570458,840.1570458,643.2499347,627.4829872,674.976354,500.108756,594.3256117,594.3256117,650.6264043,731.101319,708.2588114,1276.77272,1606.112485,1737.254795,1589.84615,1569.67617,2435.917097,2694.507402,2765.651152,2753.124022,3398.81932,2894.580476,2845.859321,2207.307888,2532.144236,2937.09973,3644.493839,3713.061917,3015.557203,3895.817436,3385.288511,6912.247454,9093.586534,9158.147408,9367.319731,2810.282236,3021.046293,3210.826015,3582.142382,4178.987255,5391.363621,5505.128113,4608.123379,7696.60585,7708.91321,7900.127231,5838.393518,4791.21946,6825.23081,7121.013369,7283.841614,6978.92652,4972.254883,6193.681331,5406.104878,5534.12313,6287.251275,6351.757898,6422.596164,7009.461401,6648.32167,8667.258216,7474.173339,7331.02311
6330,94,243.5344116,153.1616532,141.4393491,182.090152,182.090152,182.1153773,3171.201055,2020.053176,2696.431009,4236.743891,4236.743891,4564.324492,4600.583726,3657.557247,3256.176881,1661.373671,992.0689619,599.3047987,572.2097263,484.554081,2210.482845,2234.797109,1588.755232,1796.13067,1711.378533,1976.785808,1489.622332,1850.229308,2055.200061,2176.577303,1911.207599,1719.447181,1954.32565,2000.365123,2271.93904,2031.229842,1924.499487,2071.082076,1820.663689,1807.262084,2323.675376,1965.866121,2266.127417,1851.738283,1887.988504,1816.754772,2427.913025,1764.459786,2288.551683,1905.215551,2022.324929,1907.250256,1488.226066,1301.30004,1047.049862,692.7340976,768.8719633,847.3545088,668.7932145,726.8577427,771.8023154,645.7323865,721.3699326,629.2270888,591.3539086,563.541795,481.8267465
6412,73,174.5878874,165.6920873,131.7451903,175.9526105,175.9526105,385.7311947,575.8956163,1224.497062,2063.39146,2437.146268,2437.146268,3857.748391,4685.75853,4009.579067,4306.229494,4281.340355,4545.477034,4922.156638,5313.386887,4930.722848,4678.477857,5729.528913,7559.98384,7411.694529,8385.454871,9947.175031,12304.84089,12287.30943,15575.30364,18734.07857,19532.53019,20712.88825,22142.63821,41985.16241,46549.23577,37309.0495,48920.33823,50820.75129,53179.44935,55759.69919,52592.76962,62996.26334,71805.42302,70172.93781,83244.14195,77909.47459,110576.8062,117817.0345,125209.2927,133058.3825,137088.5493,139536.8055,153242.672,167820.0867,179084.2965,182340.919,193371.1752,202408.875,217445.1407,214643.6088,245107.0937,253362.4879,267194.2355,271163.3472,276854.5709,270127.1437,285089.7285
6413,76,174.5878874,145.7621605,278.9372569,1751.128433,1751.128433,1583.672611,1752.801861,1903.696562,1925.362442,2903.607522,2903.607522,3425.9194,4685.75853,4009.579067,4306.229494,4453.302479,4262.907131,4341.096769,5069.407633,4930.722848,4678.477857,5729.528913,7190.734087,8211.144143,9275.457146,9947.175031,12304.84089,12287.30943,15575.30364,18734.07857,19532.53019,20712.88825,22142.63821,41985.16241,46549.23577,37309.0495,48920.33823,50820.75129,53179.44935,55759.69919,52592.76962,62996.26334,71805.42302,70172.93781,83244.14195,77909.47459,110576.8062,117817.0345,125209.2927,133058.3825,137088.5493,139536.8055,153242.672,167820.0867,179084.2965,182340.919,193371.1752,202408.875,217445.1407,214643.6088,245107.0937,243093.2062,267194.2355,257751.9101,276854.5709,270127.1437,285089.7285
6416,1652,1964.478738,993.719663,1214.610683,1570.139692,1570.139692,1798.211108,1727.249605,1496.960907,718.5354724,2298.671702,2298.671702,1977.392652,920.6668719,1638.530763,1526.060363,2064.460818,1367.159111,2393.16483,2588.278725,2504.925646,3300.326021,2646.516633,4658.768352,4939.509253,5025.085637,4484.398018,4938.325185,5104.534744,5196.452564,6055.958606,6408.628817,6429.769903,6554.116269,6688.966359,9151.1175,8195.042624,9158.147408,9692.899323,10038.50271,12069.93133,12171.31132,12360.658,18356.69904,18612.16731,19059.96091,18747.63872,19976.98615,20810.35098,24069.49294,21354.8506,27609.44059,27008.81794,23668.06647,28083.35541,25944.8017,23328.26967,23206.4432,24027.72046,28824.79887,31728.2091,31433.11806,32307.73764,32249.77122,31549.21756,32769.54787,34789.18719,33658.39049
6418,1687,1964.478738,993.719663,1376.743773,1122.938589,1122.938589,1023.712094,1886.945794,1166.496956,630.5544494,2298.671702,2298.671702,1977.392652,920.6668719,1631.622331,1530.288571,2064.460818,1367.159111,2393.16483,2477.402514,2488.377825,3352.115946,2663.440542,4658.768352,4939.509253,5025.085637,4484.398018,4938.325185,5104.534744,5196.452564,5606.108684,6408.628817,6429.769903,6554.116269,6650.376004,9151.1175,8195.042624,9158.147408,9692.899323,10038.50271,12069.93133,12171.31132,12360.658,18356.69904,18612.16731,19059.96091,19646.82575,19976.98615,20810.35098,24069.49294,21354.8506,27609.44059,27008.81794,23668.06647,28083.35541,25944.8017,23328.26967,23206.4432,24027.72046,28824.79887,31728.2091,31433.11806,32307.73764,32249.77122,31549.21756,32769.54787,34789.18719,33658.39049
6450,1633,1964.478738,993.719663,1214.610683,1122.938589,1122.938589,1023.712094,1861.294888,1166.496956,571.9767266,2298.671702,2298.671702,1986.360503,920.6668719,1631.622331,1530.288571,2064.460818,1987.231133,2393.16483,2588.278725,2488.377825,3352.115946,2663.440542,4658.768352,4939.509253,5025.085637,4484.398018,4938.325185,5104.534744,5196.452564,5606.108684,6408.628817,6429.769903,6554.116269,6650.376004,9151.1175,8195.042624,9158.147408,9692.899323,10038.50271,12069.93133,12171.31132,12360.658,18356.69904,18612.16731,19059.96091,18747.63872,19976.98615,20810.35098,24069.49294,21354.8506,27609.44059,27008.81794,23668.06647,28083.35541,25944.8017,23328.26967,23206.4432,24027.72046,28824.79887,31728.2091,31433.11806,32307.73764,32249.77122,31549.21756,32769.54787,34789.18719,33658.39049
6509,451,337.6477056,514.2134169,434.7367393,593.2530683,593.2530683,421.8722053,580.2396166,549.7839643,1206.291868,1338.160159,1338.160159,1796.226549,1948.328637,2670.79612,2792.276593,4207.069362,4122.503334,4341.096769,5069.407633,5365.791227,5804.411538,8587.151916,9963.89544,9642.141708,11050.1872,9947.175031,12419.10924,13903.67673,13834.43586,16105.11071,16393.02644,17027.65356,18599.58105,21704.24524,27564.57064,23625.41195,23989.51797,27879.69049,33798.62303,41527.25335,41566.88562,32173.94531,47056.44683,30264.3476,40461.12851,38152.91841,41039.71019,52691.0237,52456.23159,54288.79285,55075.86346,58120.83083,60489.06151,61898.27904,70989.75159,66059.78369,67368.11203,70294.85171,75327.74925,79166.02328,84944.05233,94554.7334,106275.106,96114.75386,102444.0331,102808.841,101280.7263
6797,8225,1964.478738,2821.465174,4002.128135,3216.335802,3216.335802,5876.890973,4406.193687,3568.338954,3834.239237,4127.194237,4127.194237,3596.943714,4566.324631,5385.186646,4765.522535,4932.216695,5962.623521,4685.907436,4524.596575,3555.981368,4531.039628,5729.528913,5979.751124,4939.509253,5034.497424,6119.803333,6224.416346,6279.152791,6246.346712,8517.908025,8852.901833,8852.184432,7686.087281,7017.444127,7534.997912,7367.389396,9467.199312,9692.899323,10038.50271,8170.393401,7198.074697,7299.643958,7986.728887,7462.456316,8091.232731,7644.860791,7789.214939,8654.52472,8827.643021,7929.19021,8020.203353,7130.599653,6780.754409,8437.019867,8354.796232,8308.704925,7458.140169,6920.129461,7622.844129,7090.26901,7098.590316,7094.837121,7313.018943,6648.32167,7990.194465,7307.880245,7422.645129
6921,511,492.657533,346.9306961,403.0751312,363.4692352,363.4692352,1241.482543,1355.734871,795.0358069,680.2949752,693.9673649,693.9673649,966.5790957,1520.473224,1508.450603,1392.861222,1581.115187,1475.572801,1248.023991,1294.215466,1271.272538,1498.981527,1493.96467,1770.71948,1781.19968,1971.975915,2799.284709,2357.90411,1564.532421,2092.926846,2012.165189,2422.941234,1652.782637,1924.780401,1888.008971,2552.744975,2541.427269,3038.500007,2781.715813,3917.043233,4068.252093,4043.915793,5097.937376,4308.056418,4204.973178,4442.013499,4459.205546,5420.370552,5506.766207,5841.166835,5769.846544,5818.297938,5954.032399,6937.321284,6850.731506,6889.307507,6895.445539,7435.833367,8449.616731,8603.422064,8643.952201,8685.06897,8699.348451,8763.088757,8728.09338,8790.033318,8285.122062,7301.211533
6927,33,174.5878874,165.6920873,131.7451903,138.6236737,138.6236737,81.28192767,562.6055757,480.1712264,499.1045333,465.9108302,465.9108302,302.5463011,231.9336746,349.8913092,349.0892698,315.3696515,333.954102,480.2407594,804.9976687,860.0508616,851.4973262,654.8338678,707.0714345,647.7384506,514.0834051,1028.638309,1075.866312,1021.412286,1210.06599,1363.094219,1455.612351,2220.699151,2482.200245,1614.571882,1629.335201,1784.627553,1623.530835,1323.146876,1975.544803,2907.065564,1634.802805,2221.179354,3202.298183,3972.767397,3662.429073,4336.872435,4187.192165,3749.003557,3837.606607,2955.404547,3655.484753,3874.130475,3890.388257,3106.169816,2998.951262,3021.235199,2133.486771,2657.147119,2522.58904,4094.438581,6551.853399,8375.640138,7233.692035,7292.659593,8667.258216,8882.287894,8885.545843
7953,59,573.046083,153.1616532,278.9372569,173.5172555,173.5172555,153.5364172,554.1277202,480.1712264,319.0987771,423.1303487,423.1303487,274.4635672,402.9660962,303.2382937,312.0809948,537.9466374,613.0304957,784.589726,795.841849,535.4212859,782.5522224,868.1592991,911.1084251,877.8186683,708.6720071,857.573052,974.4660736,1132.465602,1102.049047,1051.050566,1229.717959,987.1730533,1522.571798,1786.615289,1806.828634,1239.694655,1043.11211,874.1039153,1282.428825,2835.983475,1715.043023,1837.803916,1778.702661,2761.587549,3253.484573,3477.618579,4327.229375,4494.658655,4688.196658,4577.778938,4791.21946,5929.434711,5991.994458,6698.601327,4930.791247,5476.516924,5001.654228,6085.162961,6184.382901,7090.26901,8580.36068,7221.983137,8640.492164,7922.948973,9441.571777,14887.37664,15165.91061
7955,27,193.7565752,174.0964122,131.7451903,163.9291416,163.9291416,80.84539604,411.5450302,309.6586165,258.80142,228.4733256,228.4733256,249.7368577,310.4871371,297.1376666,378.8211879,376.9158157,514.8755432,370.3947611,336.8909905,316.9751072,426.975117,554.855331,443.8834078,699.3688289,486.7727618,857.573052,1028.647079,1132.465602,1269.815163,1051.050566,940.3477873,939.4759529,1522.571798,1593.386353,1615.114124,1300.527275,1099.400145,1040.711173,1280.276509,2835.983475,2034.475954,1837.803916,1687.692276,2761.587549,3234.595586,3477.618579,4327.229375,4513.891977,4688.196658,4462.411417,4791.21946,5929.434711,5991.994458,6698.601327,4930.791247,5794.933123,5001.654228,6085.162961,6184.382901,7090.26901,8580.36068,7836.987833,8640.492164,8728.09338,10870.84946,15009.06111,15165.91061
7979,104,243.5344116,145.7621605,172.6807533,305.5487948,305.5487948,167.3599414,563.8593798,906.4763444,947.5289781,1131.676062,1131.676062,1441.163833,1859.433392,1803.19213,1772.131079,2102.334743,2121.737032,3906.884438,4524.596575,5201.361231,9233.651281,9365.042809,9272.200098,9216.579734,11050.1872,9947.175031,12211.78196,10556.68169,10345.50718,10752.81707,16393.02644,13851.40673,17010.48563,16947.34841,17521.12798,17303.53968,17708.91391,18002.16478,20361.83839,23804.74112,23350.31745,26749.90231,27913.66657,24603.61694,31736.48057,32381.97849,33747.49331,38331.34236,39127.74143,39298.99611,43125.67085,46192.74707,45695.10444,56306.3582,54996.20368,49648.27621,53081.53232,54540.94783,64858.43611,63295.41508,63152.55259,58938.44828,65712.64131,65223.78177,66412.22716,71234.33773,69059.20635
7985,97,243.5344116,145.7621605,172.6807533,175.9526105,175.9526105,150.1775727,514.317143,906.4763444,811.7286133,1131.676062,1131.676062,1441.163833,1859.433392,1803.19213,1772.131079,2102.334743,2121.737032,3906.884438,4524.596575,5201.361231,9233.651281,9365.042809,9272.200098,9216.579734,11050.1872,9947.175031,12211.78196,10556.68169,10345.50718,10752.81707,16393.02644,13851.40673,17010.48563,16947.34841,17521.12798,17303.53968,17708.91391,18002.16478,20361.83839,23804.74112,23350.31745,26749.90231,27913.66657,24603.61694,31736.48057,32381.97849,33747.49331,38331.34236,39127.74143,41635.33652,43125.67085,46192.74707,45695.10444,56306.3582,54996.20368,49648.27621,53081.53232,54540.94783,64858.43611,63295.41508,63152.55259,58938.44828,65712.64131,65223.78177,66412.22716,71234.33773,69059.20635
8000,1035,492.657533,979.5692724,1516.633186,1830.254562,1830.254562,1870.951328,1991.561166,3041.285851,3136.373165,3592.259342,3592.259342,4536.7079,4940.860346,6844.822656,5703.961661,6202.752645,8466.62888,8133.982571,7916.180232,8796.723713,8265.820592,9304.593689,12079.5545,12594.30178,15738.28337,14190.06965,13958.0556,15811.04533,15575.30364,21129.70194,16393.02644,15037.62826,17010.48563,16947.34841,22165.50891,22367.22854,23336.67505,22761.42786,24760.23486,25655.99089,27313.96717,30916.13326,28399.36769,30264.3476,40461.12851,38152.91841,41039.71019,42929.29139,45414.94272,41635.33652,55075.86346,49326.35011,44717.3827,48423.12761,47951.97087,42258.17001,49236.45545,43499.89446,50050.70485,50821.54426,51927.6066,45505.26911,53006.48156,50098.43817,54637.95985,54694.96957,57776.29996
8230,76,174.5878874,165.6920873,138.9974759,190.2530374,190.2530374,180.4206206,923.6249916,1051.387226,989.1319972,2039.207559,2039.207559,1791.07749,1070.197943,1615.131251,1650.411496,1390.631255,2094.497931,2074.470767,2116.114592,1200.023921,2184.79347,1563.464345,1789.274542,2141.2917,1779.897445,2499.807078,1477.173277,2339.126051,2937.09973,2977.070689,2903.772937,2445.758905,2500.321382,2934.085634,3947.5537,3675.009883,3274.228622,3272.257539,3917.043233,4162.57976,4003.357704,5593.198611,6527.913449,7462.456316,6189.204102,6288.623057,5812.551643,6215.047556,6643.311555,5818.917837,5888.260511,6097.034319,6569.566192,6197.60056,4930.791247,6153.181172,6175.878703,6972.269691,6462.315081,6350.24306,5266.384518,5646.323134,5832.404365,6317.945411,5559.595395,5420.792698,5481.485706
8429,96,243.5344116,145.7621605,278.9372569,305.5487948,305.5487948,167.3599414,572.4858563,906.4763444,947.5289781,1236.116053,1236.116053,1441.163833,1859.433392,1803.19213,1772.131079,2037.060924,2294.65522,3906.884438,4524.596575,5201.361231,9233.651281,9365.042809,9272.200098,9216.579734,11050.1872,9947.175031,12211.78196,10556.68169,10345.50718,10752.81707,16393.02644,13851.40673,17010.48563,16947.34841,17521.12798,17303.53968,17708.91391,18002.16478,20361.83839,23804.74112,23350.31745,26749.90231,27913.66657,24603.61694,31736.48057,32381.97849,33747.49331,38331.34236,39127.74143,39298.99611,43125.67085,46192.74707,45695.10444,56306.3582,54996.20368,49648.27621,53081.53232,54540.94783,64858.43611,63295.41508,58337.99254,58938.44828,65712.64131,65223.78177,66412.22716,71234.33773,69059.20635
8439,528,337.6477056,979.5692724,408.5897963,593.2530683,593.2530683,421.8722053,597.8058139,1015.207039,947.5289781,1171.293386,1171.293386,1441.163833,1859.433392,1803.19213,1805.622335,2113.210998,2209.838234,3906.884438,4524.596575,5201.361231,9233.651281,9365.042809,9272.200098,9216.579734,11050.1872,9947.175031,12211.78196,10556.68169,10345.50718,10752.81707,16393.02644,13851.40673,17010.48563,16947.34841,17521.12798,17303.53968,17708.91391,18002.16478,20361.83839,23804.74112,23350.31745,26749.90231,27913.66657,24603.61694,31736.48057,32381.97849,33747.49331,38331.34236,39127.74143,39298.99611,43125.67085,46192.74707,45695.10444,56306.3582,54996.20368,49648.27621,53081.53232,54540.94783,64858.43611,63295.41508,63152.55259,58938.44828,65712.64131,65223.78177,66412.22716,71234.33773,69059.20635
8467,17562,1964.478738,2917.359317,4092.2219,5099.029177,5099.029177,6563.845169,9006.864173,10054.61566,12253.42116,14878.47388,14878.47388,17446.07984,17895.78228,17905.48098,15553.60157,14883.35193,13226.11238,16647.82133,17393.66311,15177.161,15049.64993,14449.09734,15980.11974,15915.71861,16250.5902,15639.01997,16063.92099,15811.04533,15575.30364,16105.11071,16393.02644,13851.40673,17010.48563,16947.34841,17521.12798,16613.97185,21576.06293,17743.52165,18152.53607,18716.41875,18612.44096,18736.34194,18747.70783,19114.82723,19059.96091,15515.90243,17361.3469,17530.17104,24069.49294,18980.89462,20933.20074,20152.14193,13563.86552,14177.70101,13787.37382,12436.40143,12766.00421,14085.45782,17325.72637,14521.42488,14723.12483,14639.66467,15155.43293,15107.86063,18377.93416,15144.71625,15165.91061
8472,0,174.5878874,161.7301137,131.7451903,124.945484,124.945484,142.1265786,147.2739475,174.506586,123.2794808,125.3574355,125.3574355,114.4065883,171.6183561,239.256833,329.6491155,327.5644043,436.3707109,875.9841602,1019.486116,1438.775528,2038.367429,2145.467664,2580.174754,2804.660882,2858.840352,2874.817457,3461.790445,3667.416105,4871.068621,3578.623864,3828.399613,3015.557203,3923.875236,4366.417127,5059.143157,5275.644498,4904.476444,4903.547113,4229.760545,5122.667169,5333.112937,6527.489076,6172.333589,6599.844473,7560.848099,7644.860791,7722.922009,7764.16314,9587.096521,16102.87097,20899.65505,16496.67326,15873.18841,14177.70101,8256.90853,7327.496836,7435.833367,7476.685218,8414.900615,8643.952201,7264.856867,7175.881882,8640.492164,7922.948973,8667.258216,8091.643471,7422.645129
8903,197,337.6477056,310.2868813,434.7367393,593.2530683,593.2530683,1865.89836,1696.695489,2182.480272,1982.441361,1637.038934,1637.038934,3044.853911,3916.159796,4022.005571,4853.378614,3999.229281,3891.528919,4018.536922,4104.855162,4092.072296,4177.728896,5656.059772,5987.41376,5993.681581,6170.464955,6103.776788,6224.416346,6266.056123,4739.853535,21129.70194,36295.02495,39470.84845,44658.65188,41985.16241,46549.23577,48044.60913,48920.33823,50820.75129,53179.44935,55759.69919,61366.27924,64586.14794,72671.78687,80206.65318,89975.11739,98469.20809,110576.8062,117817.0345,125209.2927,133058.3825,143054.1286,140524.9033,153242.672,167820.0867,179084.2965,182340.919,193371.1752,202408.875,217445.1407,230794.1242,245107.0937,253362.4879,267194.2355,277472.5613,276854.5709,293010.6518,303643.5812
9330,174,492.657533,249.7976807,393.1292217,363.4692352,363.4692352,406.1757403,923.6249916,1229.903774,923.2870419,1944.953058,1944.953058,1918.804652,2277.866625,1959.298608,1735.924504,2075.01764,1965.438974,2055.629755,2444.931359,2045.08941,2369.182445,2422.826279,2204.18437,2222.996408,1633.601957,2286.793753,2766.43028,4557.106775,5676.409447,2871.166511,2970.5922,3701.142918,3037.001282,3128.127343,3947.5537,3760.509573,4066.570431,6909.687262,4214.413347,5122.667169,5333.112937,6527.489076,6628.384394,6114.729237,6189.204102,6288.623057,6788.050237,6698.10084,7802.931211,7929.19021,8020.203353,8068.19899,7172.117312,8437.019867,8306.194584,7327.496836,6926.55666,6413.303561,7086.683902,7090.26901,6490.355209,6326.555778,6473.149435,6317.945411,6236.113997,6706.202857,7157.982235
